location,landmark,state,country,lon_location,lat_location,type,ratings,total_reviews
Mysore Palace,Radisson Mysore Palace Inn,Karnataka,India,76.628,12.2912,hotel,4.5,3209
Mysore Palace,Royal Mysore Palace Inn,Karnataka,India,76.6369,12.3257,hotel,5,3770
Mysore Palace,Hilton Mysore Palace View,Karnataka,India,76.6801,12.3307,hotel,4.3,3851
Mysore Palace,Hilton Mysore Palace Palace,Karnataka,India,76.6482,12.3133,hotel,3.4,284
Mysore Palace,Leela Mysore Palace Plaza,Karnataka,India,76.6624,12.3284,hotel,4.8,4395
Mysore Palace,ITC Mysore Palace Residency,Karnataka,India,76.6298,12.2951,hotel,3,1123
Mysore Palace,Marriott Mysore Palace Inn,Karnataka,India,76.6792,12.328,hotel,4.6,115
Mysore Palace,Hotel Mysore Palace Residency,Karnataka,India,76.6765,12.3223,hotel,3.9,900
Mysore Palace,Hotel Mysore Palace Lodge,Karnataka,India,76.6892,12.2676,hotel,3.3,2687
Mysore Palace,Radisson Mysore Palace Suites,Karnataka,India,76.6735,12.2938,hotel,2.8,4899
Mysore Palace,Hotel Mysore Palace Palace,Karnataka,India,76.6855,12.2885,hotel,2.9,4145
Mysore Palace,ITC Mysore Palace Inn,Karnataka,India,76.625,12.2878,hotel,3.3,2450
Mysore Palace,Radisson Mysore Palace Residency,Karnataka,India,76.6578,12.29,hotel,3,3413
Mysore Palace,ITC Mysore Palace Lodge,Karnataka,India,76.6711,12.298,hotel,2.8,10
Mysore Palace,Hilton Mysore Palace View,Karnataka,India,76.6294,12.2805,hotel,4.8,1362
Mysore Palace,Hyatt Mysore Palace Inn,Karnataka,India,76.6629,12.266,hotel,4.8,2195
Mysore Palace,Radisson Mysore Palace View,Karnataka,India,76.626,12.3018,hotel,2.7,4001
Mysore Palace,ITC Mysore Palace Inn,Karnataka,India,76.6224,12.272,hotel,3.8,2463
Mysore Palace,Leela Mysore Palace Inn,Karnataka,India,76.6213,12.3332,hotel,3.8,3992
Mysore Palace,Leela Mysore Palace Residency,Karnataka,India,76.6536,12.289,hotel,4.9,2787
Mysore Palace,Resort Mysore Palace Residency,Karnataka,India,76.6848,12.282,hotel,2.7,2450
Mysore Palace,Hilton Mysore Palace Lodge,Karnataka,India,76.6709,12.3041,hotel,2.7,3875
Mysore Palace,Radisson Mysore Palace View,Karnataka,India,76.6185,12.2861,hotel,4.5,2227
Mysore Palace,Hyatt Mysore Palace Suites,Karnataka,India,76.6307,12.3056,hotel,3.4,263
Mysore Palace,Hilton Mysore Palace Retreat,Karnataka,India,76.6243,12.3188,hotel,3.6,3605
Mysore Palace,Oyo Mysore Palace Residency,Karnataka,India,76.6339,12.2698,hotel,4.5,2758
Mysore Palace,ITC Mysore Palace Inn,Karnataka,India,76.6931,12.3255,hotel,3.1,405
Mysore Palace,ITC Mysore Palace Inn,Karnataka,India,76.6195,12.2845,hotel,4.2,982
Mysore Palace,Hilton Mysore Palace View,Karnataka,India,76.6861,12.3413,hotel,4.2,1771
Mysore Palace,Leela Mysore Palace Lodge,Karnataka,India,76.6823,12.3422,hotel,3.6,1881
Mysore Palace,Oyo Mysore Palace Residency,Karnataka,India,76.6845,12.3211,hotel,4.2,3905
Mysore Palace,Inn Mysore Palace Suites,Karnataka,India,76.6671,12.2994,hotel,4.8,2884
Mysore Palace,Radisson Mysore Palace Palace,Karnataka,India,76.6495,12.329,hotel,4.2,1804
Mysore Palace,The Grand Mysore Palace Retreat,Karnataka,India,76.6731,12.2978,hotel,4.8,2769
Mysore Palace,Marriott Mysore Palace Lodge,Karnataka,India,76.681,12.299,hotel,2.9,3671
Mysore Palace,Hyatt Mysore Palace Lodge,Karnataka,India,76.6874,12.2655,hotel,3.9,270
Mysore Palace,Oyo Mysore Palace Suites,Karnataka,India,76.6322,12.2754,hotel,4.2,3988
Mysore Palace,Comfort Inn Mysore Palace View,Karnataka,India,76.6236,12.3318,hotel,3,490
Mysore Palace,Radisson Mysore Palace Suites,Karnataka,India,76.6883,12.2803,hotel,2.5,4159
Mysore Palace,Radisson Mysore Palace Suites,Karnataka,India,76.6247,12.3425,hotel,3.4,948
Mysore Palace,Hotel Mysore Palace Suites,Karnataka,India,76.6937,12.2976,hotel,2.8,3210
Mysore Palace,Resort Mysore Palace Palace,Karnataka,India,76.6828,12.3144,hotel,3.1,1288
Mysore Palace,Oyo Mysore Palace Retreat,Karnataka,India,76.6799,12.2973,hotel,4.7,1882
Mysore Palace,Leela Mysore Palace Palace,Karnataka,India,76.6337,12.3011,hotel,3.8,3178
Mysore Palace,Marriott Mysore Palace Suites,Karnataka,India,76.6225,12.3308,hotel,4.1,4572
Mysore Palace,Oyo Mysore Palace Lodge,Karnataka,India,76.6727,12.3255,hotel,4,503
Mysore Palace,Royal Mysore Palace View,Karnataka,India,76.6309,12.2992,hotel,2.8,1239
Mysore Palace,ITC Mysore Palace Retreat,Karnataka,India,76.6451,12.3101,hotel,4.8,3028
Mysore Palace,Hyatt Mysore Palace Inn,Karnataka,India,76.6726,12.272,hotel,4.2,1703
Mysore Palace,Inn Mysore Palace Palace,Karnataka,India,76.6665,12.2852,hotel,3.5,1586
Mysore Palace,Resort Mysore Palace Retreat,Karnataka,India,76.6425,12.3418,hotel,3.1,277
Mysore Palace,Marriott Mysore Palace Residency,Karnataka,India,76.6407,12.3354,hotel,5,4297
Mysore Palace,Hyatt Mysore Palace Retreat,Karnataka,India,76.6738,12.2716,hotel,2.7,1203
Mysore Palace,Royal Mysore Palace View,Karnataka,India,76.6738,12.3145,hotel,3.3,3659
Mysore Palace,Novotel Mysore Palace Lodge,Karnataka,India,76.6246,12.3243,hotel,4.5,244
Mysore Palace,Taj Mysore Palace Plaza,Karnataka,India,76.6925,12.2699,hotel,3,2982
Mysore Palace,ITC Mysore Palace Suites,Karnataka,India,76.6443,12.3437,hotel,4.3,2282
Mysore Palace,Resort Mysore Palace Palace,Karnataka,India,76.6605,12.2745,hotel,3.3,3862
Mysore Palace,Inn Mysore Palace Palace,Karnataka,India,76.6825,12.3417,hotel,4.6,1880
Mysore Palace,Taj Mysore Palace Suites,Karnataka,India,76.6442,12.2926,hotel,2.9,4402
Mysore Palace,Novotel Mysore Palace Boutique,Karnataka,India,76.6693,12.2924,hotel,2.9,2924
Mysore Palace,Taj Mysore Palace Boutique,Karnataka,India,76.6724,12.2771,hotel,4.6,2748
Mysore Palace,Royal Mysore Palace Suites,Karnataka,India,76.6539,12.2935,hotel,3,884
Mysore Palace,The Grand Mysore Palace Residency,Karnataka,India,76.6502,12.2664,hotel,4.2,4787
Mysore Palace,Inn Mysore Palace Suites,Karnataka,India,76.6251,12.3257,hotel,3.2,3518
Mysore Palace,Hilton Mysore Palace Residency,Karnataka,India,76.6162,12.3332,hotel,3.5,1351
Mysore Palace,Hyatt Mysore Palace Suites,Karnataka,India,76.6238,12.309,hotel,4.7,3774
Mysore Palace,Marriott Mysore Palace Residency,Karnataka,India,76.6766,12.3311,hotel,2.9,1521
Mysore Palace,Radisson Mysore Palace Retreat,Karnataka,India,76.6566,12.3199,hotel,3.5,1847
Mysore Palace,Oyo Mysore Palace Suites,Karnataka,India,76.6178,12.2845,hotel,4,822
Mysore Palace,Hotel Mysore Palace Residency,Karnataka,India,76.6653,12.3052,hotel,4.2,3333
Mysore Palace,Novotel Mysore Palace Palace,Karnataka,India,76.6845,12.3023,hotel,3.7,2498
Mysore Palace,Leela Mysore Palace Retreat,Karnataka,India,76.6354,12.3328,hotel,3.2,2118
Mysore Palace,Novotel Mysore Palace Lodge,Karnataka,India,76.6562,12.2792,hotel,3.9,1633
Mysore Palace,Novotel Mysore Palace Lodge,Karnataka,India,76.6245,12.3003,hotel,3.9,4304
Mysore Palace,Marriott Mysore Palace Boutique,Karnataka,India,76.6372,12.3175,hotel,3.8,3415
Mysore Palace,Taj Mysore Palace Boutique,Karnataka,India,76.6875,12.306,hotel,5,3040
Mysore Palace,Inn Mysore Palace Retreat,Karnataka,India,76.6152,12.3328,hotel,4.5,2541
Mysore Palace,Hilton Mysore Palace Inn,Karnataka,India,76.6536,12.3286,hotel,2.7,4541
Mysore Palace,Leela Mysore Palace Suites,Karnataka,India,76.6156,12.287,hotel,4.7,743
Mysore Palace,Resort Mysore Palace View,Karnataka,India,76.6594,12.3076,hotel,3.3,3134
Mysore Palace,Resort Mysore Palace Lodge,Karnataka,India,76.6164,12.2904,hotel,4.3,3731
Mysore Palace,Hotel Mysore Palace Palace,Karnataka,India,76.6816,12.3219,hotel,3.5,4289
Mysore Palace,Leela Mysore Palace Residency,Karnataka,India,76.6299,12.3435,hotel,4.3,3564
Mysore Palace,Hyatt Mysore Palace Retreat,Karnataka,India,76.631,12.2949,hotel,3,3937
Mysore Palace,Leela Mysore Palace Boutique,Karnataka,India,76.6661,12.3361,hotel,4.7,4839
Mysore Palace,Resort Mysore Palace Retreat,Karnataka,India,76.6865,12.2943,hotel,3.3,4151
Mysore Palace,ITC Mysore Palace Residency,Karnataka,India,76.6323,12.2847,hotel,3.6,4923
Mysore Palace,Comfort Inn Mysore Palace Residency,Karnataka,India,76.6869,12.2951,hotel,5,900
Mysore Palace,Royal Mysore Palace Palace,Karnataka,India,76.6506,12.271,hotel,4.7,302
Mysore Palace,Inn Mysore Palace Palace,Karnataka,India,76.6727,12.2933,hotel,4,3868
Mysore Palace,Inn Mysore Palace View,Karnataka,India,76.6844,12.269,hotel,2.6,1283
Mysore Palace,Inn Mysore Palace View,Karnataka,India,76.6642,12.3321,hotel,4.7,3655
Mysore Palace,Marriott Mysore Palace Lodge,Karnataka,India,76.6434,12.3444,hotel,4.6,3273
Mysore Palace,Inn Mysore Palace Inn,Karnataka,India,76.6901,12.2701,hotel,3,3346
Mysore Palace,The Grand Mysore Palace Suites,Karnataka,India,76.6604,12.2789,hotel,3.8,4034
Mysore Palace,Inn Mysore Palace Suites,Karnataka,India,76.6593,12.3212,hotel,2.9,1419
Mysore Palace,Hilton Mysore Palace Inn,Karnataka,India,76.62,12.3031,hotel,3.3,4572
Mysore Palace,Radisson Mysore Palace Inn,Karnataka,India,76.6652,12.3144,hotel,3,1324
Mysore Palace,Resort Mysore Palace Plaza,Karnataka,India,76.648,12.2926,hotel,3.6,1849
Mysore Palace,Taj Mysore Palace Palace,Karnataka,India,76.6244,12.2887,hotel,2.6,677
Mysore Palace,ITC Mysore Palace Plaza,Karnataka,India,76.6717,12.3351,hotel,4.7,2751
Mysore Palace,Marriott Mysore Palace Inn,Karnataka,India,76.6572,12.3206,hotel,4.3,459
Mysore Palace,Resort Mysore Palace Palace,Karnataka,India,76.6727,12.2788,hotel,3.7,673
Mysore Palace,Comfort Inn Mysore Palace Retreat,Karnataka,India,76.6403,12.2938,hotel,3.9,4988
Mysore Palace,Novotel Mysore Palace Plaza,Karnataka,India,76.6574,12.3307,hotel,3.4,4569
Mysore Palace,Inn Mysore Palace View,Karnataka,India,76.6684,12.3143,hotel,2.6,4898
Mysore Palace,Novotel Mysore Palace Retreat,Karnataka,India,76.6353,12.3204,hotel,3,986
Mysore Palace,Hyatt Mysore Palace Plaza,Karnataka,India,76.6829,12.3381,hotel,4,1673
Mysore Palace,Radisson Mysore Palace Plaza,Karnataka,India,76.6255,12.3173,hotel,3.8,189
Mysore Palace,Hyatt Mysore Palace Plaza,Karnataka,India,76.6817,12.3259,hotel,3.9,2856
Mysore Palace,Marriott Mysore Palace Lodge,Karnataka,India,76.6529,12.2964,hotel,3.2,1777
Mysore Palace,Taj Mysore Palace Palace,Karnataka,India,76.6704,12.3123,hotel,2.8,2737
Mysore Palace,Oyo Mysore Palace Retreat,Karnataka,India,76.677,12.3169,hotel,2.6,3092
Mysore Palace,ITC Mysore Palace Plaza,Karnataka,India,76.6223,12.3078,hotel,2.6,4137
Mysore Palace,Oyo Mysore Palace Lodge,Karnataka,India,76.6639,12.3303,hotel,2.8,2750
Mysore Palace,Leela Mysore Palace Boutique,Karnataka,India,76.6624,12.2977,hotel,3.8,1152
Mysore Palace,Royal Mysore Palace Boutique,Karnataka,India,76.634,12.2886,hotel,2.8,4341
Mysore Palace,Leela Mysore Palace Palace,Karnataka,India,76.6459,12.306,hotel,4,150
Mysore Palace,Hyatt Mysore Palace Suites,Karnataka,India,76.6241,12.2842,hotel,3.8,3987
Mysore Palace,Taj Mysore Palace Plaza,Karnataka,India,76.6638,12.3061,hotel,2.7,1266
Mysore Palace,Hilton Mysore Palace View,Karnataka,India,76.6537,12.2757,hotel,4.3,3017
Mysore Palace,Oyo Mysore Palace Residency,Karnataka,India,76.6659,12.3029,hotel,4.7,288
Mysore Palace,Leela Mysore Palace Plaza,Karnataka,India,76.6375,12.3271,hotel,4.7,4040
Mysore Palace,Hilton Mysore Palace Plaza,Karnataka,India,76.6677,12.3374,hotel,2.5,183
Mysore Palace,Oyo Mysore Palace Suites,Karnataka,India,76.6174,12.2972,hotel,4.1,2647
Mysore Palace,Inn Mysore Palace Retreat,Karnataka,India,76.6651,12.3144,hotel,4.4,4683
Mysore Palace,Royal Mysore Palace Plaza,Karnataka,India,76.6305,12.3105,hotel,3.2,3561
Mysore Palace,Hyatt Mysore Palace Retreat,Karnataka,India,76.6681,12.3406,hotel,3.1,2320
Mysore Palace,Royal Mysore Palace Retreat,Karnataka,India,76.642,12.2995,hotel,4.8,4960
Mysore Palace,Taj Mysore Palace Suites,Karnataka,India,76.6837,12.3081,hotel,3.6,1017
Mysore Palace,Leela Mysore Palace Plaza,Karnataka,India,76.6551,12.2679,hotel,3.2,3118
Mysore Palace,Leela Mysore Palace View,Karnataka,India,76.6509,12.3418,hotel,4.6,4107
Mysore Palace,Hyatt Mysore Palace Residency,Karnataka,India,76.6469,12.2807,hotel,4.2,4584
Mysore Palace,Royal Mysore Palace Lodge,Karnataka,India,76.6925,12.334,hotel,4.8,512
Mysore Palace,Novotel Mysore Palace Residency,Karnataka,India,76.6282,12.3091,hotel,3.1,2654
Mysore Palace,Comfort Inn Mysore Palace Boutique,Karnataka,India,76.6305,12.2842,hotel,4.1,2481
Mysore Palace,Taj Mysore Palace Palace,Karnataka,India,76.6739,12.2905,hotel,3.2,358
Mysore Palace,Hilton Mysore Palace Suites,Karnataka,India,76.6489,12.2701,hotel,3.3,4121
Mysore Palace,ITC Mysore Palace Inn,Karnataka,India,76.6165,12.3237,hotel,3.4,4725
Mysore Palace,Royal Mysore Palace Plaza,Karnataka,India,76.6652,12.3253,hotel,2.6,1926
Mysore Palace,Hilton Mysore Palace Boutique,Karnataka,India,76.6374,12.3029,hotel,3.6,3122
Mysore Palace,Comfort Inn Mysore Palace Plaza,Karnataka,India,76.6946,12.3328,hotel,3.6,545
Mysore Palace,ITC Mysore Palace Lodge,Karnataka,India,76.6187,12.3136,hotel,2.7,4048
Mysore Palace,Oyo Mysore Palace Boutique,Karnataka,India,76.6683,12.3087,hotel,4.1,2115
Mysore Palace,Hyatt Mysore Palace Residency,Karnataka,India,76.6721,12.2893,hotel,5,469
Mysore Palace,Inn Mysore Palace Inn,Karnataka,India,76.6739,12.3369,hotel,2.9,4545
Mysore Palace,Hyatt Mysore Palace Retreat,Karnataka,India,76.6317,12.3297,hotel,4.1,2429
Mysore Palace,Leela Mysore Palace Boutique,Karnataka,India,76.6414,12.3417,hotel,3.9,1481
Mysore Palace,ITC Mysore Palace Suites,Karnataka,India,76.6759,12.2977,hotel,3.7,1128
Mysore Palace,Marriott Mysore Palace Boutique,Karnataka,India,76.658,12.2865,hotel,4.3,3663
Mysore Palace,ITC Mysore Palace Residency,Karnataka,India,76.6566,12.2883,hotel,4.6,926
Mysore Palace,Oyo Mysore Palace Palace,Karnataka,India,76.6287,12.2961,hotel,3.8,3382
Mysore Palace,The Grand Mysore Palace Inn,Karnataka,India,76.664,12.2764,hotel,3.3,4917
Mysore Palace,Taj Mysore Palace Lodge,Karnataka,India,76.6703,12.2855,hotel,2.8,1312
Mysore Palace,Novotel Mysore Palace Inn,Karnataka,India,76.6489,12.2719,hotel,4.9,1335
Mysore Palace,Novotel Mysore Palace Inn,Karnataka,India,76.6734,12.2923,hotel,3.1,1739
Mysore Palace,ITC Mysore Palace Inn,Karnataka,India,76.6745,12.2923,hotel,4.5,204
Mysore Palace,Oyo Mysore Palace Lodge,Karnataka,India,76.6389,12.3246,hotel,4.6,4100
Mysore Palace,Hilton Mysore Palace Plaza,Karnataka,India,76.6174,12.3138,hotel,4.9,3335
Mysore Palace,Oyo Mysore Palace Inn,Karnataka,India,76.68,12.2974,hotel,4.5,3608
Mysore Palace,Resort Mysore Palace Inn,Karnataka,India,76.6435,12.2871,hotel,4.6,3047
Mysore Palace,Marriott Mysore Palace View,Karnataka,India,76.616,12.3087,hotel,4.5,4080
Mysore Palace,Inn Mysore Palace Inn,Karnataka,India,76.6921,12.3214,hotel,2.8,1519
Mysore Palace,Resort Mysore Palace View,Karnataka,India,76.6545,12.3003,hotel,2.7,4090
Mysore Palace,Inn Mysore Palace Residency,Karnataka,India,76.6415,12.3446,hotel,2.7,701
Mysore Palace,Oyo Mysore Palace Retreat,Karnataka,India,76.6782,12.2948,hotel,3.1,1018
Mysore Palace,Taj Mysore Palace View,Karnataka,India,76.6653,12.3052,hotel,4.7,4871
Mysore Palace,Taj Mysore Palace Inn,Karnataka,India,76.6308,12.3221,hotel,3.5,1176
Mysore Palace,Hilton Mysore Palace Inn,Karnataka,India,76.6424,12.3392,hotel,2.5,4813
Mysore Palace,Comfort Inn Mysore Palace Suites,Karnataka,India,76.6261,12.2914,hotel,3.2,3842
Mysore Palace,Resort Mysore Palace Retreat,Karnataka,India,76.6535,12.333,hotel,3.4,1068
Mysore Palace,The Grand Mysore Palace Residency,Karnataka,India,76.628,12.3291,hotel,4.3,1154
Mysore Palace,Marriott Mysore Palace Lodge,Karnataka,India,76.6879,12.3071,hotel,3.5,1280
Mysore Palace,Marriott Mysore Palace Suites,Karnataka,India,76.6665,12.3394,hotel,2.6,667
Mysore Palace,Radisson Mysore Palace Suites,Karnataka,India,76.6389,12.2959,hotel,4.8,4097
Mysore Palace,ITC Mysore Palace Inn,Karnataka,India,76.6262,12.2793,hotel,3.1,177
Mysore Palace,ITC Mysore Palace View,Karnataka,India,76.6942,12.3342,hotel,3.3,931
Mysore Palace,Inn Mysore Palace Suites,Karnataka,India,76.6319,12.3148,hotel,4.9,1435
Mysore Palace,Hyatt Mysore Palace Plaza,Karnataka,India,76.6449,12.2777,hotel,3.8,1321
Mysore Palace,Oyo Mysore Palace Inn,Karnataka,India,76.6863,12.3078,hotel,4.4,374
Mysore Palace,Marriott Mysore Palace Residency,Karnataka,India,76.6814,12.3354,hotel,3.4,1504
Mysore Palace,Comfort Inn Mysore Palace Inn,Karnataka,India,76.6838,12.2655,hotel,3.8,4670
Mysore Palace,Royal Mysore Palace Plaza,Karnataka,India,76.638,12.3224,hotel,3.8,1566
Mysore Palace,Leela Mysore Palace Retreat,Karnataka,India,76.6231,12.3006,hotel,2.8,789
Mysore Palace,Novotel Mysore Palace Suites,Karnataka,India,76.6685,12.3083,hotel,3.2,2874
Mysore Palace,Leela Mysore Palace Suites,Karnataka,India,76.6531,12.294,hotel,2.6,3792
Mysore Palace,Inn Mysore Palace Palace,Karnataka,India,76.6894,12.2737,hotel,3.9,1445
Mysore Palace,Leela Mysore Palace Boutique,Karnataka,India,76.6411,12.3349,hotel,4.3,2500
Mysore Palace,Taj Mysore Palace Retreat,Karnataka,India,76.6864,12.3422,hotel,3.5,1203
Mysore Palace,Taj Mysore Palace Palace,Karnataka,India,76.6531,12.3287,hotel,4.2,3283
Mysore Palace,Resort Mysore Palace Palace,Karnataka,India,76.645,12.2908,hotel,3,2069
Mysore Palace,Street Mysore Palace Tandoor,Karnataka,India,76.6431,12.2677,restaurant,4.8,7777
Mysore Palace,Silver Mysore Palace Eatery,Karnataka,India,76.6759,12.3348,restaurant,2.6,4596
Mysore Palace,Spicy Mysore Palace Diner,Karnataka,India,76.6491,12.2967,restaurant,3.3,5845
Mysore Palace,The Great Mysore Palace Bistro,Karnataka,India,76.66,12.34,restaurant,3.7,1727
Mysore Palace,Tasty Mysore Palace Lounge,Karnataka,India,76.6294,12.2834,restaurant,3,3720
Mysore Palace,Street Mysore Palace Eatery,Karnataka,India,76.6291,12.3032,restaurant,3.4,352
Mysore Palace,Tasty Mysore Palace Cafe,Karnataka,India,76.645,12.2885,restaurant,4.9,5073
Mysore Palace,Silver Mysore Palace Eatery,Karnataka,India,76.664,12.2682,restaurant,2.3,4729
Mysore Palace,Famous Mysore Palace Dhaba,Karnataka,India,76.6417,12.2977,restaurant,2.7,1560
Mysore Palace,The Great Mysore Palace Restaurant,Karnataka,India,76.6851,12.3136,restaurant,3.2,23
Mysore Palace,Spicy Mysore Palace Cafe,Karnataka,India,76.679,12.282,restaurant,4.6,5008
Mysore Palace,Tasty Mysore Palace Bites,Karnataka,India,76.6739,12.3287,restaurant,5,5706
Mysore Palace,Royal Mysore Palace Eatery,Karnataka,India,76.6195,12.2824,restaurant,3,1030
Mysore Palace,Urban Mysore Palace Cafe,Karnataka,India,76.6915,12.2794,restaurant,4.7,535
Mysore Palace,Spicy Mysore Palace Bites,Karnataka,India,76.6526,12.2912,restaurant,3.3,7994
Mysore Palace,Golden Mysore Palace Kitchen,Karnataka,India,76.6214,12.2952,restaurant,3.6,6935
Mysore Palace,Spicy Mysore Palace Dhaba,Karnataka,India,76.6922,12.3364,restaurant,3.9,6510
Mysore Palace,The Great Mysore Palace Lounge,Karnataka,India,76.6832,12.2689,restaurant,3.3,6431
Mysore Palace,Royal Mysore Palace Lounge,Karnataka,India,76.6887,12.2979,restaurant,3,7585
Mysore Palace,Tasty Mysore Palace Eatery,Karnataka,India,76.6645,12.2795,restaurant,4.4,2592
Mysore Palace,Authentic Mysore Palace Eatery,Karnataka,India,76.6815,12.284,restaurant,2.4,4285
Mysore Palace,The Great Mysore Palace Bistro,Karnataka,India,76.6869,12.3044,restaurant,2.1,198
Mysore Palace,Golden Mysore Palace Cafe,Karnataka,India,76.6229,12.2901,restaurant,3.3,4940
Mysore Palace,Tasty Mysore Palace Restaurant,Karnataka,India,76.6945,12.2727,restaurant,2.2,2715
Mysore Palace,Famous Mysore Palace Lounge,Karnataka,India,76.6358,12.2877,restaurant,2.6,2625
Mysore Palace,Royal Mysore Palace Eatery,Karnataka,India,76.6373,12.2877,restaurant,4.6,4388
Mysore Palace,Authentic Mysore Palace Restaurant,Karnataka,India,76.6339,12.2731,restaurant,2.2,2266
Mysore Palace,Spicy Mysore Palace Bistro,Karnataka,India,76.6325,12.3051,restaurant,3.9,1711
Mysore Palace,Street Mysore Palace Kitchen,Karnataka,India,76.6469,12.3176,restaurant,4.8,6031
Mysore Palace,Urban Mysore Palace Grill,Karnataka,India,76.639,12.3052,restaurant,4.1,1500
Mysore Palace,The Great Mysore Palace Bites,Karnataka,India,76.6191,12.2849,restaurant,3.3,4413
Mysore Palace,Street Mysore Palace Lounge,Karnataka,India,76.6398,12.3162,restaurant,2.2,4943
Mysore Palace,Spicy Mysore Palace Restaurant,Karnataka,India,76.6561,12.2905,restaurant,2.6,6096
Mysore Palace,Royal Mysore Palace Eatery,Karnataka,India,76.6353,12.319,restaurant,2.5,2548
Mysore Palace,Golden Mysore Palace Tandoor,Karnataka,India,76.6516,12.3082,restaurant,3.8,2096
Mysore Palace,The Great Mysore Palace Tandoor,Karnataka,India,76.6665,12.2697,restaurant,4.4,1306
Mysore Palace,Urban Mysore Palace Bites,Karnataka,India,76.6643,12.302,restaurant,3.1,2829
Mysore Palace,Urban Mysore Palace Diner,Karnataka,India,76.6467,12.3127,restaurant,2.3,6686
Mysore Palace,Golden Mysore Palace Grill,Karnataka,India,76.6685,12.3024,restaurant,2.6,2010
Mysore Palace,Street Mysore Palace Kitchen,Karnataka,India,76.6763,12.3026,restaurant,4.9,6607
Mysore Palace,Tasty Mysore Palace Bistro,Karnataka,India,76.6805,12.3157,restaurant,4.7,244
Mysore Palace,Golden Mysore Palace Tandoor,Karnataka,India,76.6204,12.3441,restaurant,4,7982
Mysore Palace,Street Mysore Palace Diner,Karnataka,India,76.639,12.2988,restaurant,3.4,7455
Mysore Palace,Royal Mysore Palace Eatery,Karnataka,India,76.646,12.2771,restaurant,2.3,2966
Mysore Palace,Urban Mysore Palace Diner,Karnataka,India,76.6925,12.3221,restaurant,3.8,574
Mysore Palace,Urban Mysore Palace Grill,Karnataka,India,76.6392,12.279,restaurant,4.4,3059
Mysore Palace,Silver Mysore Palace Bistro,Karnataka,India,76.6547,12.3169,restaurant,4.2,1221
Mysore Palace,Urban Mysore Palace Cafe,Karnataka,India,76.6369,12.3006,restaurant,2.7,7054
Mysore Palace,Spicy Mysore Palace Grill,Karnataka,India,76.6772,12.3381,restaurant,2.2,5123
Mysore Palace,Spicy Mysore Palace Lounge,Karnataka,India,76.6604,12.2853,restaurant,4.9,5357
Mysore Palace,Famous Mysore Palace Grill,Karnataka,India,76.6872,12.3254,restaurant,2.8,4465
Mysore Palace,The Great Mysore Palace Dhaba,Karnataka,India,76.6398,12.2999,restaurant,2.8,1846
Mysore Palace,Famous Mysore Palace Eatery,Karnataka,India,76.6495,12.3423,restaurant,2.9,4311
Mysore Palace,Famous Mysore Palace Kitchen,Karnataka,India,76.6286,12.2851,restaurant,3.5,1070
Mysore Palace,Famous Mysore Palace Grill,Karnataka,India,76.688,12.2854,restaurant,4.6,2091
Mysore Palace,Tasty Mysore Palace Tandoor,Karnataka,India,76.6397,12.2886,restaurant,4.2,6003
Mysore Palace,Urban Mysore Palace Tandoor,Karnataka,India,76.651,12.281,restaurant,3.9,983
Mysore Palace,Spicy Mysore Palace Lounge,Karnataka,India,76.6363,12.3105,restaurant,4.7,40
Mysore Palace,Urban Mysore Palace Grill,Karnataka,India,76.6346,12.2726,restaurant,2.3,6332
Mysore Palace,Royal Mysore Palace Kitchen,Karnataka,India,76.6197,12.307,restaurant,3.5,5651
Mysore Palace,Famous Mysore Palace Bites,Karnataka,India,76.6357,12.3048,restaurant,2.3,5014
Mysore Palace,Street Mysore Palace Dhaba,Karnataka,India,76.651,12.341,restaurant,2.6,7232
Mysore Palace,Royal Mysore Palace Cafe,Karnataka,India,76.6797,12.2881,restaurant,4.7,7208
Mysore Palace,Royal Mysore Palace Cafe,Karnataka,India,76.6253,12.3419,restaurant,4.4,5606
Mysore Palace,Urban Mysore Palace Eatery,Karnataka,India,76.6653,12.3,restaurant,4.4,7508
Mysore Palace,Spicy Mysore Palace Kitchen,Karnataka,India,76.6178,12.3096,restaurant,2.6,5983
Mysore Palace,Silver Mysore Palace Lounge,Karnataka,India,76.6479,12.3378,restaurant,2.2,154
Mysore Palace,Authentic Mysore Palace Grill,Karnataka,India,76.6724,12.3359,restaurant,2.6,159
Mysore Palace,Silver Mysore Palace Kitchen,Karnataka,India,76.6557,12.3252,restaurant,3.1,7174
Mysore Palace,Urban Mysore Palace Restaurant,Karnataka,India,76.6533,12.3427,restaurant,2,4594
Mysore Palace,The Great Mysore Palace Cafe,Karnataka,India,76.6421,12.2736,restaurant,3.5,7975
Mysore Palace,The Great Mysore Palace Bistro,Karnataka,India,76.626,12.3281,restaurant,3.3,7075
Mysore Palace,Royal Mysore Palace Lounge,Karnataka,India,76.6913,12.3164,restaurant,3.8,1167
Mysore Palace,Golden Mysore Palace Tandoor,Karnataka,India,76.6713,12.3067,restaurant,4.1,4800
Mysore Palace,Royal Mysore Palace Diner,Karnataka,India,76.6895,12.2973,restaurant,4.3,6918
Mysore Palace,Famous Mysore Palace Kitchen,Karnataka,India,76.63,12.288,restaurant,4.1,7162
Mysore Palace,Spicy Mysore Palace Eatery,Karnataka,India,76.6498,12.3058,restaurant,4.2,1085
Mysore Palace,Golden Mysore Palace Bistro,Karnataka,India,76.6207,12.3148,restaurant,4.4,1261
